slackProfileUrl,slackUsername,url,response,passed,passedBonus
https://hng9.slack.com/team/U0490GQBUNL,Nsongurua,https://hng-nsongurua-task2.herokuapp.com/calculate,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Nsongurua"",""operation_type"":""subtraction"",""result"":8}},""bonus"":{""slackUsername"":""Nsongurua"",""operation_type"":[""What"",""is"",""the"",""sum"",""of""]}}",true,false
https://hng9.slack.com/team/U048MAATJD7,mikey,https://hng1-mikey.vercel.app,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""mikey"",""operation_type"":""addition"",""result"":3}},""bonus"":{""message"":""Invalid operation type provided.""}}",true,false
https://hng9.slack.com/team/U0491HLUR4G,ajileyebolu,https://backendstage2-production.up.railway.app/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""ajileyebolu"",""result"":400000000000000,""operation_type"":""multiplication""}},""bonus"":{""slackUsername"":""ajileyebolu"",""result"":""Invalid Operation"",""operation_type"":""What is x-y""}}",true,false
https://hng9.slack.com/team/U0485FEB4QN,Bolu_adx,https://hngmathoperation.onrender.com/mathOperations,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""Bolu_adx"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""Bolu_adx"",""result"":0,""operation_type"":""What is the product of""}}",true,false
https://hng9.slack.com/team/U048P3X48CR,muobotone,https://web-production-3952.up.railway.app/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""muobotone"",""result"":60,""operation_type"":""multiplication""}},""bonus"":{""slackUsername"":""muobotone"",""result"":60,""operation_type"":""multiplication""}}",true,false
https://hng9.slack.com/team/U04904LTSSC,Dice,https://diceapp2.onrender.com,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""Dice"",""operation_type"":""multiplication"",""result"":60}},""bonus"":{""slackUsername"":""Dice"",""result"":""No value found""}}",true,false
https://hng9.slack.com/team/U048F6H9HNH,"Temitope Agbaje",https://hngi-task.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""Temitope Agbaje"",""result"":60,""operation_type"":""multiplication""}},""bonus"":{""slackUsername"":""Temitope Agbaje"",""result"":""Invalid operation_type"",""operation_type"":""What is the product of""}}",true,false
https://hng9.slack.com/team/U048047E12B,ayeolataiwo,https://hng-task-0002.herokuapp.com,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""ayeolataiwo"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""statusCode"":400,""message"":[""operation_type must be a valid enum value""],""error"":""Bad Request""}}",true,false
https://hng9.slack.com/team/U0486JQSNJ1,Abeeujah,https://kind-pink-dugong-cuff.cyclic.app/workit,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""Abeeujah"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""Abeeujah"",""result"":10,""operation_type"":""addition""}}",true,false
https://hng9.slack.com/team/U0486JQSNJ1,Abeeujah,https://kind-pink-dugong-cuff.cyclic.app/workit?bonus=true,"{""normal"":{""request"":{""operation_type"":""What is the sum of"",""x"":5,""y"":5,""result"":10},""response"":{""slackUsername"":""Abeeujah"",""result"":10,""operation_type"":""addition""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U0490R19716,"Collins Iloabuchi",https://collins-hng2.herokuapp.com/api/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Collins Iloabuchi"",""result"":8,""operation_type"":""subtraction""}},""bonus"":{""operation_type"":[""\"What is the product of\" is not a valid choice.""]}}",true,false
https://hng9.slack.com/team/U0491HTA732,Jojothomas,https://jojohngi9-stage2-backend.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""Jojothomas"",""result"":-19980000,""operation_type"":""subtraction""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U0482T2JWES,"John Rumide",https://murmuring-castle-28179.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""John Rumide"",""result"":60,""operation_type"":""multiplication""}},""bonus"":{""slackUsername"":""John Rumide"",""result"":0.25,""operation_type"":""Hey, please subtract""}}",true,false
https://hng9.slack.com/team/U048FB5F9QE,"Kingsley Nwankwo",https://vast-plains-99372.herokuapp.com/arithmetic,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""operation_type"":""multiplication"",""result"":400000000000000,""slackUsername"":""Kingsley Nwankwo""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U0488TZSH8B,kehinde-dimeji,https://zuri-week-1-back-end-task.herokuapp.com/perform-basic-arithmetic-operations,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""kehinde-dimeji"",""operation_type"":""subtraction"",""result"":8}},""bonus"":{""slackUsername"":""kehinde-dimeji"",""operation_type"":""subtraction"",""result"":-15}}",true,false
https://hng9.slack.com/team/U0488TZSH8B,kehinde-dimeji,https://zuri-week-1-back-end-task.herokuapp.com/perform-basic-arithmetic-operations?bonus=true,"{""normal"":{""request"":{""operation_type"":""Hey, please subtract"",""x"":5,""y"":20,""result"":-15},""response"":{""slackUsername"":""kehinde-dimeji"",""operation_type"":""subtraction"",""result"":-15}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048FGSAK7X,shakzy,https://hng-sever.herokuapp.com/operation,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""shakzy"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""message"":""Invalid Operation""}}",true,false
https://hng9.slack.com/team/U0488RH470B,m_jigah,https://hngtask-1.herokuapp.com/api/calculate,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""m_jigah"",""result"":60,""operation_type"":""multiplication""}},""bonus"":{""slackUsername"":""m_jigah"",""result"":null,""operation_type"":""What is the product of""}}",true,false
https://hng9.slack.com/team/U048R8J9T5J,Solomonsolomonsolomon,https://backendtask2.solomonsolomons.repl.co,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""Solomonsolomonsolomon"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""Solomonsolomonsolomon"",""result"":2627,""operation_type"":""subtraction""}}",true,false
https://hng9.slack.com/team/U048R8J9T5J,Solomonsolomonsolomon,https://backendtask2.solomonsolomons.repl.co?bonus=true,"{""normal"":{""request"":{""operation_type"":""Whats the result when you subtract"",""x"":2738,""y"":111,""result"":2627},""response"":{""slackUsername"":""Solomonsolomonsolomon"",""result"":2627,""operation_type"":""subtraction""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048VNH8849,"Just Akinyi",https://hngi9-production.up.railway.app/json-example,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""Just Akinyi"",""operation_type"":""subtraction"",""result"":-19980000}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048079H3C7,Delight,https://delight-hngi9.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Delight"",""operation_type"":""addition"",""result"":3}},""bonus"":{""slackUsername"":""Delight"",""operation_type"":""Hey, please subtract"",""result"":""the following numbers:\n\n5 - 3\n\n2""}}",true,false
https://hng9.slack.com/team/U04840N9GP8,victoryotaghogho,https://vick-pro2.onrender.com,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""victoryotaghogho"",""result"":-19980000,""operation_type"":""subtraction""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048FMGNKK5,oseunabiola,https://splendid-fox-pajamas.cyclic.app/api/arithmetic,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""oseunabiola"",""operation_type"":""subtraction"",""result"":-19980000}},""bonus"":{""message"":""Operation type not supported"",""success"":false}}",true,false
https://hng9.slack.com/team/U048FV066AJ,matoluta,https://hngserver.herokuapp.com/accounts/api/hng-stage2-detail/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""matoluta"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""matoluta"",""result"":2627,""operation_type"":""subtraction""}}",true,false
https://hng9.slack.com/team/U048FV066AJ,matoluta,https://hngserver.herokuapp.com/accounts/api/hng-stage2-detail/?bonus=true,"{""normal"":{""request"":{""operation_type"":""Whats the result when you subtract"",""x"":2738,""y"":111,""result"":2627},""response"":{""slackUsername"":""matoluta"",""result"":2627,""operation_type"":""subtraction""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U0486NJCHNE,enyene,https://hng2-production.up.railway.app/api/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""enyene"",""result"":3,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""enyene"",""result"":null,""operation_type"":""Can you add""}}",true,false
https://hng9.slack.com/team/U048ALN82HH,sholanejo,https://hng-first-task-shola-nejo.herokuapp.com/api/hngtask/calc,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""sholanejo"",""operation_type"":""addition"",""result"":40000000}},""bonus"":{""slackUsername"":""sholanejo"",""operation_type"":""Invalid operation type! Operation can only be addition, multiplication, or subtraction."",""result"":0}}",true,false
https://hng9.slack.com/team/U048ALY4BRR,yuguda999,https://hng9-taskone.herokuapp.com/math,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""operation_type"":""subtraction"",""result"":8,""slackUsername"":""yuguda999""}},""bonus"":{""operation_type"":""What is x+y"",""result"":0,""slackUsername"":""yuguda999""}}",true,false
https://hng9.slack.com/team/U049063E28Z,mitsuki,https://mitsuki-stage2.onrender.com,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""operation_type"":""subtraction"",""result"":-19980000,""slackUsername"":""mitsuki""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048NH7G9FD,trustedcoder,http://zuri.estyne.net/api/v1/zuri/cal,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""trustedcoder"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""trustedcoder"",""result"":25,""operation_type"":""multiplication""}}",true,false
https://hng9.slack.com/team/U048NH7G9FD,trustedcoder,http://zuri.estyne.net/api/v1/zuri/cal?bonus=true,"{""normal"":{""request"":{""operation_type"":""What is the product of"",""x"":5,""y"":5,""result"":25},""response"":{""slackUsername"":""trustedcoder"",""result"":25,""operation_type"":""multiplication""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048D6QP56Y,anonnoone,http://ec2-52-90-93-116.compute-1.amazonaws.com/calculator,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""anonnoone"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""anonnoone"",""result"":45,""operation_type"":""What is the product of""}}",true,false
https://hng9.slack.com/team/U048B5BBG5Q,Deyo,https://floating-beyond-86202.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""Deyo"",""result"":-19980000,""operation_type"":""subtraction""}},""bonus"":{""slackUsername"":""Deyo"",""result"":1959,""operation_type"":""addition""}}",true,false
https://hng9.slack.com/team/U048B5BBG5Q,Deyo,https://floating-beyond-86202.herokuapp.com/?bonus=true,"{""normal"":{""request"":{""operation_type"":""Can you add"",""x"":182,""y"":1777,""result"":1959},""response"":{""slackUsername"":""Deyo"",""result"":1959,""operation_type"":""addition""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048K057DM0,MrMorale,https://hng-stage1-task.herokuapp.com/returnresponse,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""operation_type"":""subtraction"",""result"":-19980000,""slackUsername"":""MrMorale""}},""bonus"":{""operation_type"":"" 9 from -6\n\nThe operation type is subtraction."",""result"":"" a negative number from a positive number\n\nThe result is a positive number."",""slackUsername"":""MrMorale""}}",true,false
https://hng9.slack.com/team/U04885T9FSP," ",https://hngslack.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":"" "",""operation_type"":""addition"",""result"":40000000}},""bonus"":{""slackUsername"":"" "",""operation_type"":""What is the difference of"",""result"":100}}",true,false
https://hng9.slack.com/team/U048N1JT6AD,dannyx,https://zuri-stage-2.onrender.com/math,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""dannyx"",""operation_type"":""addition"",""result"":40000000}},""bonus"":{""success"":false,""msg"":""method not allowed""}}",true,false
https://hng9.slack.com/team/U048WGU1BSL,oluwasube,https://Hngi9-stage2-task.oluwasubepromis.repl.co/compute,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""operation_type"":""multiplication"",""result"":60,""slackUsername"":""oluwasube""}},""bonus"":{""operation_type"":""Whats the result when you subtract"",""result"":0,""slackUsername"":""oluwasube""}}",true,false
https://hng9.slack.com/team/U048PNDGAL9,ebuwonders,https://ebuwonders.onrender.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""ebuwonders"",""operation_type"":""addition"",""result"":3}},""bonus"":{""slackUsername"":""ebuwonders"",""operation_type"":""What is the product of""}}",true,false
https://hng9.slack.com/team/U048HS1SMPE,Aico,https://hngstage2task.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""Aico"",""operation_type"":""addition"",""result"":40000000,""x"":20000000,""y"":20000000}},""bonus"":{""status"":""failed"",""message"":""Invalid operation entered""}}",true,false
https://hng9.slack.com/team/U0487F8U8DV,aaronben41,https://aaronben41-hng-task.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""aaronben41"",""operation_type"":""multiplication"",""result"":400000000000000}},""bonus"":{""slackUsername"":""aaronben41"",""operation_type"":""Error encountered"",""result"":""please enter operator as a symbol, eg. '+' or '-' ""}}",true,false
https://hng9.slack.com/team/U047WHUE1AB,ogbeidebest,https://hng-arithemetic.herokuapp.com/perform-basic-arithmetic-operations,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""ogbeidebest"",""operation_type"":""addition"",""result"":40000000}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048653PYPP,oademiju,https://hngi9stage1task.onrender.com/api/operations,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""oademiju"",""operation_type"":""addition"",""result"":3}},""bonus"":{""success"":false,""msg"":""invalid operation type""}}",true,false
https://hng9.slack.com/team/U048NEYG9FV,Johncode,https://radiant-mesa-50317.herokuapp.com/api/calculate,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Johncode"",""operation_type"":""addition"",""result"":3}},""bonus"":{""message"":""The selected operation type is invalid."",""errors"":{""operation_type"":[""The selected operation type is invalid.""]}}}",true,false
https://hng9.slack.com/team/U048K4JV8SH,Gifftybabe,https://gift-2.herokuapp.com/api/arithmetic,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""Gifftybabe"",""operation_type"":""multiplication"",""result"":400000000000000}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U04914KH0NL,tonie,https://hng-task-2-app.herokuapp.com/enum,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""tonie"",""result"":3,""operation_type"":""addition""}},""bonus"":{""slackUsername"":""tonie"",""result"":null,""operation_type"":""What is x-y""}}",true,false
https://hng9.slack.com/team/U0498BCALG0,kJejelaye,https://peaceful-brushlands-46009.herokuapp.com,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""kJejelaye"",""result"":40000000,""operation_type"":""addition""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048CHU3760,Bozzco,https://zuri-task2.herokuapp.com/perform-basic-arithmetic-operations,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Bozzco"",""operation_type"":""addition"",""result"":3}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048CRWV5EZ,olakanmi,https://hngee.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""olakanmi"",""operation_type"":""multiplication"",""result"":400000000000000}},""bonus"":{""detail"":[{""loc"":[""body"",""operation_type""],""msg"":""value is not a valid enumeration member; permitted: 'addition', 'subtraction', 'multiplication'"",""type"":""type_error.enum"",""ctx"":{""enum_values"":[""addition"",""subtraction"",""multiplication""]}}]}}",true,false
https://hng9.slack.com/team/U0487DMK2R4,KunmiFab,https://my-hng-task2.herokuapp.com/api/enum,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""KunmiFab"",""operation_type"":""addition"",""result"":40000000}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U049BAU22N4,Abdulrasheed,https://zuribackendstage2task.herokuapp.com,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""Abdulrasheed"",""operation_type"":""multiplication"",""result"":400000000000000}},""bonus"":[""Unknown operation type or value""]}",true,false
https://hng9.slack.com/team/U04848MSXQW,toxic-bishop,https://toxic-bishop-hng-task-1.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""toxic-bishop"",""operation_type"":""subtraction"",""result"":-19980000}},""bonus"":{""slackUsername"":""toxic-bishop"",""operation_type"":""subtraction"",""result"":-15}}",true,false
https://hng9.slack.com/team/U04848MSXQW,toxic-bishop,https://toxic-bishop-hng-task-1.herokuapp.com/?bonus=true,"{""normal"":{""request"":{""operation_type"":""What is the difference of"",""x"":5,""y"":20,""result"":-15},""response"":{""slackUsername"":""toxic-bishop"",""operation_type"":""subtraction"",""result"":-15}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048B2Z6Z0S,Eleezs,https://hng-9-uchenna.herokuapp.com/api/v1/task-2/simple-arithematic,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Eleezs"",""result"":8,""operation_type"":""subtraction""}},""bonus"":{""slackUsername"":""Eleezs"",""result"":2627,""operation_type"":""subtraction""}}",true,false
https://hng9.slack.com/team/U048B2Z6Z0S,Eleezs,https://hng-9-uchenna.herokuapp.com/api/v1/task-2/simple-arithematic?bonus=true,"{""normal"":{""request"":{""operation_type"":""Whats the result when you subtract"",""x"":2738,""y"":111,""result"":2627},""response"":{""slackUsername"":""Eleezs"",""result"":2627,""operation_type"":""subtraction""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048AFXHWHZ,ndungulilianwanjiku,https://lit-springs-31398.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""ndungulilianwanjiku"",""operation_type"":""multiplication"",""result"":400000000000000}},""bonus"":{""slackUsername"":""ndungulilianwanjiku"",""operation_type"":""addition"",""result"":1959}}",true,false
https://hng9.slack.com/team/U048AFXHWHZ,ndungulilianwanjiku,https://lit-springs-31398.herokuapp.com/?bonus=true,"{""normal"":{""request"":{""operation_type"":""Can you add"",""x"":182,""y"":1777,""result"":1959},""response"":{""slackUsername"":""ndungulilianwanjiku"",""operation_type"":""addition"",""result"":1959}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U0488M4DTGV,Nengi_Tammy,https://stage-2-hng-task.herokuapp.com/calculate,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""Nengi_Tammy"",""result"":400000000000000,""operation_type"":""multiplication""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U0495GYT1R6,DevZaks,https://wise-philosophy-348109.oa.r.appspot.com/calc,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""DevZaks"",""operation_type"":""multiplication"",""result"":60}},""bonus"":{""slackUsername"":""DevZaks"",""operation_type"":""What is the difference of""}}",true,false
https://hng9.slack.com/team/U0488APFVUN,juddee,https://nodeserver-rheh.onrender.com/calculate,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""juddee"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""message"":""I can only respond to GET request for now""}}",true,false
https://hng9.slack.com/team/U048RHWPR7T,Devayo,https://hng-first.herokuapp.com/api/hng-arithemetic,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""slackUsername"":""Devayo"",""result"":-19980000,""operation_type"":""subtraction""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048BCKNGA1,Samuel,https://hngtas.herokuapp.com/api/solve,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""Samuel"",""operation_type"":""multiplication"",""result"":60}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U0487MD4W2H,salt,https://hng-first-assignment.herokuapp.com/api/v1/resource1/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""salt"",""result"":40000000,""operation_type"":""addition""}},""bonus"":{""error"":""this operator will be accepted later""}}",true,false
https://hng9.slack.com/team/U04870K69BP,idionomfonetim,https://hng-task-1.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""idionomfonetim"",""operation_type"":""multiplication"",""result"":60}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048BQ06MSS,matstick,https://matstick-stage-2.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""operation_type"":""addition"",""result"":3,""slackUsername"":""matstick""}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U048Z551NV6,Yii,https://hngtask.herokuapp.com/api/calculate,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Yii"",""result"":3,""operation_type"":""addition""}},""bonus"":{""status"":false,""message"":""The selected operation type is invalid.""}}",true,false
https://hng9.slack.com/team/U04859VL97G,Auraqule,https://auraqule-hng9-task1.onrender.com/arithmetic,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":10,""y"":2,""result"":8},""response"":{""slackUsername"":""Auraqule"",""operation_type"":""subtraction"",""result"":8}},""bonus"":{""slackUsername"":""Auraqule"",""operation_type"":""multiplication"",""result"":25}}",true,false
https://hng9.slack.com/team/U04859VL97G,Auraqule,https://auraqule-hng9-task1.onrender.com/arithmetic?bonus=true,"{""normal"":{""request"":{""operation_type"":""What is the product of"",""x"":5,""y"":5,""result"":25},""response"":{""slackUsername"":""Auraqule"",""operation_type"":""multiplication"",""result"":25}},""bonus"":[]}",true,false
https://hng9.slack.com/team/U0483T7M1P0,"Samson onifade",https://hng-tasks-internship.herokuapp.com/hng-task,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":1,""y"":2,""result"":3},""response"":{""slackUsername"":""Samson onifade"",""operation_type"":""addition"",""result"":3}},""bonus"":{""ok"":false,""message"":""Invalid operation type provided.""}}",true,false
https://hng9.slack.com/team/U048ANREE3W,kawalpreettkaur,https://samplee.kawalpreetpreet.repl.co,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""kawalpreettkaur"",""result"":400000000000000,""operation_type"":""multiplication""}},""bonus"":{""slackUsername"":""kawalpreettkaur"",""result"":100,""operation_type"":""multiplication""}}",true,false
https://hng9.slack.com/team/U0487V0HSMT,ceasarSkills,https://hngi9-stage2-task.cyclic.app/,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":20000000,""y"":20000000,""result"":400000000000000},""response"":{""slackUsername"":""ceasarSkills"",""result"":400000000000000,""operation_type"":""multiplication""}},""bonus"":{""message"":"" Please input a correct json format""}}",true,false
https://hng9.slack.com/team/U0483T7M1P0,"Sunday Mba",https://arithmetic-wfay.onrender.com/api/Arithmetics,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""Sunday Mba"",""operation_type"":""multiplication"",""result"":60}},""bonus"":{""slackUsername"":""Sunday Mba"",""operation_type"":""Not Defined"",""result"":0}}",true,false
https://hng9.slack.com/team/U0491MU0AQY,standardforever,https://developersmindset.onrender.com/cal,"{""normal"":{""request"":{""operation_type"":""subtraction"",""x"":20000,""y"":20000000,""result"":-19980000},""response"":{""operation_type"":""subtraction"",""result"":-19980000,""slackUsername"":""standardforever""}},""bonus"":{""operation_type"":""add"",""result"":1959,""slackUsername"":""standardforever""}}",true,false
https://hng9.slack.com/team/U0484J8HLNS,Awaab,https://hng-ztoq.onrender.com/api/me/operations,"{""normal"":{""request"":{""operation_type"":""multiplication"",""x"":30,""y"":2,""result"":60},""response"":{""slackUsername"":""Awaab"",""operation_type"":""multiplication"",""result"":60}},""bonus"":{""msg"":""Wrong Operation""}}",true,false
https://hng9.slack.com/team/U04810V0N14,Tommy,https://hng-stage3.herokuapp.com/,"{""normal"":{""request"":{""operation_type"":""addition"",""x"":20000000,""y"":20000000,""result"":40000000},""response"":{""slackUsername"":""Tommy"",""operation_type"":""addition"",""result"":40000000}},""bonus"":{""status"":""fail"",""message"":""Invalid operation type""}}",true,false
